fips,cases,deaths,lat,long,state,county,total_population
22057,34714,251936,29.52470226,-90.40976986, Louisiana,Lafourche Parish,98108
22059,5079,38252,31.67884782,-92.15907765, Louisiana,LaSalle Parish,14936
22061,15378,99082,32.6003154,-92.6659741, Louisiana,Lincoln Parish,47246
22063,47042,281033,30.44143993,-90.73061664, Louisiana,Livingston Parish,138928
22065,3929,39191,32.36918118,-91.23973355, Louisiana,Madison Parish,11306
22067,8477,86111,32.81686191,-91.80421614, Louisiana,Morehouse Parish,25610
22069,13008,106256,31.72321584,-93.09816516, Louisiana,Natchitoches Parish,38769
22071,113770,877613,30.06971951,-89.92660315, Louisiana,Orleans Parish,390845
22073,64611,488619,32.47645559,-92.15704172, Louisiana,Ouachita Parish,155494
22075,7909,32848,29.42245447,-89.60322085, Louisiana,Plaquemines Parish,23338
22077,7925,70880,30.71409502,-91.60209535, Louisiana,Pointe Coupee Parish,22016
22079,42457,373116,31.19778499,-92.52997303, Louisiana,Rapides Parish,130970
22081,2565,38917,32.09530039,-93.34213308, Louisiana,Red River Parish,8565
22083,8953,61945,32.41391005,-91.76634876, Louisiana,Richland Parish,20350
22085,8005,70373,31.56388699,-93.55433981, Louisiana,Sabine Parish,23991
22087,14395,72754,29.87761636,-89.51887093, Louisiana,St. Bernard Parish,46266
22089,17177,106357,29.90709658,-90.35555967, Louisiana,St. Charles Parish,52773
22091,2271,13927,30.82210324,-90.71013176, Louisiana,St. Helena Parish,10297
22093,7330,57574,30.02531716,-90.80212061, Louisiana,St. James Parish,21308
22095,13222,146981,30.12597499,-90.4753503, Louisiana,St. John the Baptist Parish,43242
22097,27713,281246,30.59724262,-92.00135806, Louisiana,St. Landry Parish,83172
22099,15774,129358,30.13112107,-91.61403569, Louisiana,St. Martin Parish,53732
22101,15232,173813,29.69262097,-91.44702164, Louisiana,St. Mary Parish,50968
22103,91147,586567,30.40942847,-89.95642711, Louisiana,St. Tammany Parish,255155
22105,45049,380760,30.62888673,-90.40664996, Louisiana,Tangipahoa Parish,132057
22107,1327,7485,32.00760749,-91.32915234, Louisiana,Tensas Parish,4561
22109,38765,271140,29.37343766,-90.82626855, Louisiana,Terrebonne Parish,112054
22111,8787,90991,32.83121059,-92.3749373, Louisiana,Union Parish,22353
22113,19032,144964,29.83517605,-92.30292538, Louisiana,Vermilion Parish,59865
22115,11750,122769,31.10884837,-93.18153838, Louisiana,Vernon Parish,49646
22117,16194,165078,30.85288548,-90.03866652, Louisiana,Washington Parish,46435
22119,14418,118342,32.70847669,-93.33121835, Louisiana,Webster Parish,39242
22121,9577,65979,30.46058217,-91.30989571, Louisiana,West Baton Rouge Parish,26101
22123,4829,42558,32.78550125,-91.461201, Louisiana,West Carroll Parish,11041
22125,3339,34518,30.87882871,-91.4148538, Louisiana,West Feliciana Parish,15428
22127,5542,44591,31.94449367,-92.63789413, Louisiana,Winn Parish,14313
23001,28226,136510,44.1664747,-70.20380627, Maine,Androscoggin County,107602
23003,18169,82517,46.65926321,-68.59841248, Maine,Aroostook County,67809
23005,65851,232063,43.8370751,-70.37226999, Maine,Cumberland County,292307
23007,7243,29655,44.97330019,-70.44381045, Maine,Franklin County,29982
23009,10096,48885,44.59816444,-68.38401854, Maine,Hancock County,54601
23011,29965,122309,44.40759555,-69.76738544, Maine,Kennebec County,121753
23013,8078,17455,44.11486325,-69.10529169, Maine,Knox County,39759
23015,6855,14533,44.05996956,-69.54227124, Maine,Lincoln County,34201
23017,14433,79716,44.49952995,-70.75682123, Maine,Oxford County,57550
23019,37117,167490,45.40194593,-68.65020455, Maine,Penobscot County,151774
23021,3895,14971,45.83839062,-69.2860223, Maine,Piscataquis County,16836
23023,6962,16450,43.95415864,-69.85074999, Maine,Sagadahoc County,35452
23025,12802,55113,45.51229767,-69.95995554, Maine,Somerset County,50520
23027,8019,35336,44.4858305,-69.12061935, Maine,Waldo County,39539
23029,5706,27860,45.01607142,-67.62813524, Maine,Washington County,31491
23031,51643,161701,43.47808377,-70.71052375, Maine,York County,204316
24001,21631,222209,39.62357628,-78.69280486, Maryland,Allegany County,71445
24003,119222,704470,39.00670238,-76.60329337, Maryland,Anne Arundel County,571275
24005,171602,1650902,39.45784712,-76.62911955, Maryland,Baltimore County,828018
24009,14736,91702,38.53961642,-76.56820632, Maryland,Calvert County,91511
24011,7305,42762,38.87172293,-75.82904158, Maryland,Caroline County,33049
24013,27996,273537,39.56453592,-77.02373735, Maryland,Carroll County,167699
24015,20271,159718,39.56647682,-75.94627411, Maryland,Cecil County,102552
24017,38564,232315,38.51092331,-76.98580666, Maryland,Charles County,159428
24019,9517,64608,38.45413522,-76.02752426, Maryland,Dorchester County,32138
24021,58236,349414,39.47296601,-77.39999394, Maryland,Frederick County,251422
24023,7155,68609,39.52786077,-79.27355126, Maryland,Garrett County,29235
24025,49851,344561,39.55010644,-76.3077594, Maryland,Harford County,252222
24027,63850,260268,39.25305293,-76.93126208, Maryland,Howard County,318855
24029,3939,48742,39.24976208,-76.04741541, Maryland,Kent County,19536
24031,244774,1544605,39.13676329,-77.20358245, Maryland,Montgomery County,1043530
24033,228493,1556073,38.83070039,-76.8496441, Maryland,Prince George's County,908670
24035,8810,67472,39.06198912,-76.03530977, Maryland,Queen Anne's County,49632
24037,24511,143300,38.30058422,-76.6062928, Maryland,St. Mary's County,112290
24039,6171,43617,38.1163542,-75.75118623, Maryland,Somerset County,25729
24041,7204,50273,38.76618159,-76.10882561, Maryland,Talbot County,37167
24043,40876,343574,39.60835778,-77.82002295, Maryland,Washington County,150109
24045,24783,196917,38.37301947,-75.62705831, Maryland,Wicomico County,102539
24047,10825,103584,38.21274277,-75.33200012, Maryland,Worcester County,51765
24510,148793,1192669,39.30211911,-76.61151012, Maryland,Baltimore city,609032
25001,49249,400459,41.72980578,-70.28854339, Massachusetts,Barnstable County,213496
25003,35103,247932,42.37428441,-73.20524838, Massachusetts,Berkshire County,126425
25005,181552,1464797,41.79228404,-71.10872211, Massachusetts,Bristol County,561037
25007,0,0,41.40674725,-70.68763497, Massachusetts,Dukes County,17312
25009,255886,2038311,42.6687626,-70.94687179, Massachusetts,Essex County,783676
25011,14670,96521,42.58119713,-72.58602547, Massachusetts,Franklin County,70577
25013,171177,1303063,42.13440424,-72.63235561, Massachusetts,Hampden County,467871
25015,39506,248793,42.33997957,-72.65898478, Massachusetts,Hampshire County,161032
25017,435184,3088785,42.48607732,-71.39049229, Massachusetts,Middlesex County,1600842
25019,0,0,41.2942019,-70.08774729, Massachusetts,Nantucket County,11168
25021,172831,1476032,42.16073095,-71.20530408, Massachusetts,Norfolk County,700437
25023,142896,1214360,41.94070556,-70.80802823, Massachusetts,Plymouth County,515303
25025,267082,1545328,42.3279514,-71.07850442, Massachusetts,Suffolk County,796605
25027,239449,1862425,42.35026951,-71.90493363, Massachusetts,Worcester County,824772
26001,1926,39309,44.6846864,-83.59507875, Michigan,Alcona County,10353
26003,2120,7787,46.41292944,-86.60260122, Michigan,Alger County,9151
26005,32101,192580,42.59147037,-85.89102866, Michigan,Allegan County,116143
26007,6518,78503,45.03477666,-83.62212411, Michigan,Alpena County,28520
26009,5257,35889,44.99690221,-85.15503082, Michigan,Antrim County,23206
26011,3884,38929,44.0636262,-83.89277559, Michigan,Arenac County,15070
26013,2596,35425,46.6720582,-88.36363591, Michigan,Baraga County,8421
26015,16914,90262,42.59513984,-85.30834519, Michigan,Barry County,60540
26017,31630,361451,43.70639106,-83.98731479, Michigan,Bay County,104104
26019,4126,39753,44.63899297,-86.01608482, Michigan,Benzie County,17615
26021,41942,338389,41.95447397,-86.4131308, Michigan,Berrien County,154133
26023,13447,107958,41.91600556,-85.05929476, Michigan,Branch County,43513
26025,42387,345412,42.24633834,-85.00493569, Michigan,Calhoun County,134212
26027,13086,86745,41.91522292,-85.99405727, Michigan,Cass County,51523
26029,5857,32203,45.37790017,-85.19614053, Michigan,Charlevoix County,26188
26031,5766,60361,45.44787015,-84.50122149, Michigan,Cheboygan County,25418
26033,10231,51772,46.29552653,-84.54353449, Michigan,Chippewa County,37629
26035,8117,92855,43.98794227,-84.8481986, Michigan,Clare County,30651
26037,28016,115642,42.94400871,-84.60145248, Michigan,Clinton County,78389
26039,3189,17557,44.68255561,-84.61006219, Michigan,Crawford County,13892
26041,12402,99444,45.9048491,-86.9080745, Michigan,Delta County,36026
26043,9332,72641,46.00999672,-87.86961634, Michigan,Dickinson County,25439
26045,34863,231104,42.59599185,-84.83740035, Michigan,Eaton County,109456
26047,7593,51433,45.52625509,-84.89083249, Michigan,Emmet County,33104
26049,124797,1083030,43.02244215,-83.70589709, Michigan,Genesee County,407875
26051,6771,66204,43.98901072,-84.38774817, Michigan,Gladwin County,25279
26053,4277,46583,46.40862701,-89.69377193, Michigan,Gogebic County,15061
26055,21492,127122,44.69565625,-85.55585247, Michigan,Grand Traverse County,92181
26057,12946,117809,43.29265605,-84.60505416, Michigan,Gratiot County,40916
26059,12658,119235,41.88753639,-84.59312019, Michigan,Hillsdale County,45757
26061,9492,53649,46.89988536,-88.68495385, Michigan,Houghton County,36070
26063,9730,85530,43.83353985,-83.04078453, Michigan,Huron County,31349
26065,84347,443135,42.59716886,-84.37472069, Michigan,Ingham County,290587
26067,19947,99645,42.94502238,-85.07413319, Michigan,Ionia County,64300
26069,5683,87203,44.35486835,-83.63484895, Michigan,Iosco County,25197
26071,3589,54869,46.20974132,-88.53136251, Michigan,Iron County,11152
26073,17943,118197,43.64060976,-84.84664923, Michigan,Isabella County,70688
26075,50175,328451,42.24807035,-84.42258681, Michigan,Jackson County,158636
26077,75495,424678,42.24542231,-85.53038622, Michigan,Kalamazoo County,262745
26079,4491,33250,44.68512729,-85.09085699, Michigan,Kalkaska County,17585
26081,201264,945635,43.03197711,-85.54934642, Michigan,Kent County,648121
26083,652,6296,47.63197653,-88.41434263, Michigan,Keweenaw County,2111
26085,2445,20447,43.99050893,-85.802173, Michigan,Lake County,11852
26087,24259,238105,43.09052506,-83.22153148, Michigan,Lapeer County,88038
26089,4423,28908,44.94430054,-85.80150326, Michigan,Leelanau County,21652
26091,30765,183835,41.89475156,-84.06603727, Michigan,Lenawee County,98381
26093,58078,251316,42.60302282,-83.91297209, Michigan,Livingston County,189754
26095,1668,6452,46.47227431,-85.54471223, Michigan,Luce County,6338
26097,2987,13827,46.07028979,-85.04980537, Michigan,Mackinac County,10780
26099,299232,2631355,42.69158356,-82.92752801, Michigan,Macomb County,870325
26101,4853,44609,44.33352407,-86.05626916, Michigan,Manistee County,24457
26103,19171,79156,46.4338914,-87.64043701, Michigan,Marquette County,66686
26105,8324,49849,43.99509218,-86.24988902, Michigan,Mason County,28954
26107,10271,55142,43.64064262,-85.32463223, Michigan,Mecosta County,43251
26109,7125,43904,45.58038692,-87.55370409, Michigan,Menominee County,23074
26111,23428,124840,43.64330771,-84.38804374, Michigan,Midland County,83355
26113,3572,33607,44.33772443,-85.09256478, Michigan,Missaukee County,15028
26115,48190,282239,41.92734151,-83.53749864, Michigan,Monroe County,149727
26117,17902,122237,43.31082541,-85.15252824, Michigan,Montcalm County,63413
26119,1986,26038,45.0275929,-84.12696227, Michigan,Montmorency County,9265
26121,48540,392803,43.29123859,-86.15176712, Michigan,Muskegon County,173297
26123,13668,85562,43.554374,-85.80070107, Michigan,Newaygo County,48366
26125,383297,2628042,42.66090111,-83.38595416, Michigan,Oakland County,1253185
26127,7710,58671,43.64124435,-86.26726673, Michigan,Oceana County,26416
26129,5069,57326,44.33481032,-84.12725175, Michigan,Ogemaw County,20898
26131,1335,23001,46.6652262,-89.31390481, Michigan,Ontonagon County,5877
26133,5982,43041,43.98992088,-85.32566756, Michigan,Osceola County,23290
26135,1692,32323,44.68192279,-84.12939244, Michigan,Oscoda County,8248
26137,6767,56900,45.02085831,-84.59898295, Michigan,Otsego County,24490
26139,87690,477672,42.95996803,-85.9969107, Michigan,Ottawa County,286558
26141,2380,34692,45.34018577,-83.91498656, Michigan,Presque Isle County,12714
26143,5611,64455,44.33473082,-84.61067651, Michigan,Roscommon County,23851
26145,60923,614937,43.33433923,-84.0513121, Michigan,Saginaw County,191821
26147,50408,477512,42.92655373,-82.67937954, Michigan,St. Clair County,159247
26149,16049,118762,41.91441767,-85.52797979, Michigan,St. Joseph County,60836
26151,10585,118197,43.42406072,-82.82055898, Michigan,Sanilac County,41295
26153,2229,7976,46.19235734,-86.19972234, Michigan,Schoolcraft County,8048
26155,22130,133262,42.953928,-84.14585902, Michigan,Shiawassee County,68340
26157,15662,175990,43.46606813,-83.41897025, Michigan,Tuscola County,52939
26159,20746,157032,42.25190229,-86.01939087, Michigan,Van Buren County,75358
26161,109067,335481,42.253105,-83.83853204, Michigan,Washtenaw County,367000
26163,533689,5550964,42.28098405,-83.281255, Michigan,Wayne County,1757299
26165,8652,58471,44.33853602,-85.57712739, Michigan,Wexford County,33256
27001,3677,38621,46.60962049,-93.4116826, Minnesota,Aitkin County,15834
27003,118681,501115,45.27476015,-93.24604565, Minnesota,Anoka County,350253
27005,10440,56534,46.93479392,-95.67158144, Minnesota,Becker County,34011
27007,14292,72953,47.97373527,-94.93732139, Minnesota,Beltrami County,46403
27009,16951,106566,45.69804958,-93.99514135, Minnesota,Benton County,40129
27011,1757,4870,45.42712824,-96.41403739, Minnesota,Big Stone County,4996
27013,21247,56829,44.03554215,-94.06699781, Minnesota,Blue Earth County,66795
27015,7915,47083,44.24205652,-94.72562874, Minnesota,Brown County,25163
27017,11530,59417,46.59180601,-92.67601019, Minnesota,Carlton County,35633
27019,31918,64004,44.82017001,-93.8009918, Minnesota,Carver County,101949
27021,8565,44336,46.95043611,-94.32603968, Minnesota,Cass County,29268
27023,3803,32894,45.02343421,-95.56403693, Minnesota,Chippewa County,11953
27025,17198,65997,45.5021011,-92.90861945, Minnesota,Chisago County,55315
27027,23613,91149,46.89289518,-96.48761922, Minnesota,Clay County,63446
27029,2513,17896,47.57992111,-95.37790562, Minnesota,Clearwater County,8821
27031,823,1467,47.90504893,-90.52629546, Minnesota,Cook County,5376
27033,3765,24010,44.00715262,-95.18138802, Minnesota,Cottonwood County,11299
27035,19269,102972,46.48096553,-94.06755609, Minnesota,Crow Wing County,64217
27037,136252,493670,44.67172617,-93.06299363, Minnesota,Dakota County,421453
27039,6689,9813,44.02238415,-92.86244324, Minnesota,Dodge County,20669
27041,13300,76024,45.93348491,-95.45335469, Minnesota,Douglas County,37513
27043,4450,28007,43.67381499,-93.94787458, Minnesota,Faribault County,13801
27045,5819,13279,43.67394126,-92.08980382, Minnesota,Fillmore County,20949
27047,10530,41412,43.67385583,-93.34884422, Minnesota,Freeborn County,30463
27049,15534,82125,44.40849741,-92.7234195, Minnesota,Goodhue County,46246
27051,1809,8378,45.93424769,-96.01139609, Minnesota,Grant County,5935
27053,383364,1836374,45.00761521,-93.47694895, Minnesota,Hennepin County,1245837
27055,5460,13417,43.67129565,-91.49143057, Minnesota,Houston County,18648
27057,6083,39235,47.10778564,-94.91693868, Minnesota,Hubbard County,21019
27059,11675,68623,45.56181234,-93.29487636, Minnesota,Isanti County,39430
27061,13509,83419,47.51009045,-93.63092229, Minnesota,Itasca County,45141
27063,2641,11018,43.67423373,-95.15398258, Minnesota,Jackson County,9954
27065,4318,32379,45.9459309,-93.29275192, Minnesota,Kanabec County,16089
27067,15828,85830,45.1526059,-95.00586446, Minnesota,Kandiyohi County,42841
27069,1241,18886,48.77754106,-96.78317184, Minnesota,Kittson County,4311
27071,3679,21021,48.24539665,-93.78352843, Minnesota,Koochiching County,12515
27073,2187,19007,44.9973857,-96.17488219, Minnesota,Lac qui Parle County,6719
27075,2638,18768,47.64270764,-91.44557998, Minnesota,Lake County,10560
27077,921,3432,48.77217001,-94.90274472, Minnesota,Lake of the Woods County,3771
27079,7469,29345,44.37136597,-93.72844721, Minnesota,Le Sueur County,28242
27081,1512,3493,44.41311883,-96.26688165, Minnesota,Lincoln County,5677
27083,8242,47810,44.41327865,-95.83806103, Minnesota,Lyon County,25758
27085,12974,64608,44.82367677,-94.27287017, Minnesota,McLeod County,35832
27087,2171,10453,47.32557075,-95.80921485, Minnesota,Mahnomen County,5501
27089,2502,15811,48.35825983,-96.37017407, Minnesota,Marshall County,9372
27091,6638,38991,43.67429718,-94.55099908, Minnesota,Martin County,19852
27093,7130,45713,45.12328869,-94.52839455, Minnesota,Meeker County,23105
27095,8360,66412,45.93705297,-93.63236823, Minnesota,Mille Lacs County,25865
27097,11096,63931,46.01265363,-94.27341528, Minnesota,Morrison County,33064
27099,13809,42110,43.67142874,-92.75234549, Minnesota,Mower County,39807
27101,2387,10566,44.02216709,-95.76328482, Minnesota,Murray County,8296
27103,9837,46202,44.35291112,-94.24710352, Minnesota,Nicollet County,33954
27105,8099,44175,43.67434621,-95.75329576, Minnesota,Nobles County,21734
27107,1789,8805,47.32628443,-96.45620947, Minnesota,Norman County,6520
27109,52774,113705,44.00374114,-92.40209944, Minnesota,Olmsted County,154809
27111,16252,97258,46.40846929,-95.70835255, Minnesota,Otter Tail County,58195
